"Date","Price","Open","High","Low","Vol.","Change %"
"03/08/2017","499.95","504.46","504.46","498.29","6.18M","-1.18%"
"03/07/2017","505.90","506.99","508.88","503.37","4.64M","-1.36%"
"03/06/2017","512.90","506.02","513.91","505.85","5.29M","0.26%"
"03/03/2017","511.56","501.16","513.09","496.28","5.40M","0.77%"
"03/02/2017","507.64","508.18","509.97","504.26","2.95M","-0.18%"
"03/01/2017","508.55","502.03","509.47","501.09","4.28M","1.26%"
"02/28/2017","502.23","501.96","507.34","500.67","5.94M","0.00%"
"02/27/2017","502.23","499.70","507.49","499.53","5.33M","0.35%"
"02/23/2017","500.47","495.53","506.00","492.78","9.54M","1.89%"
"02/22/2017","491.19","503.52","503.52","489.33","6.61M","-2.31%"
"02/21/2017","502.82","507.04","508.23","496.10","7.61M","0.33%"
"02/20/2017","501.16","494.34","511.46","492.85","4.65M","1.01%"
"02/17/2017","496.13","502.90","502.90","492.46","4.85M","-1.19%"
"02/16/2017","502.08","491.61","502.97","491.14","12.82M","3.09%"
"02/15/2017","487.05","490.72","495.48","480.60","7.26M","-0.60%"
"02/14/2017","489.98","486.16","490.62","482.36","9.34M","0.34%"
"02/13/2017","488.31","482.61","489.18","477.65","13.72M","1.66%"
"02/10/2017","480.35","469.41","482.19","467.95","12.25M","2.36%"
"02/09/2017","469.29","464.83","471.27","464.60","11.91M","1.01%"
"02/08/2017","464.58","464.33","468.35","462.57","6.32M","-0.61%"
"02/07/2017","467.43","462.84","471.17","460.63","9.27M","0.75%"
"02/06/2017","463.96","464.95","468.17","461.63","6.73M","-0.09%"
"02/03/2017","464.38","463.24","466.76","456.91","8.42M","0.02%"
"02/02/2017","464.28","454.90","468.79","451.48","11.83M","2.09%"
"02/01/2017","454.78","456.94","457.98","449.03","11.53M","-1.28%"
"01/31/2017","460.66","467.06","467.06","448.63","24.07M","-2.18%"
"01/30/2017","470.95","465.07","472.02","460.78","11.37M","0.76%"
"01/27/2017","467.38","463.26","470.06","447.04","10.64M","0.59%"
"01/25/2017","464.63","469.34","469.69","463.73","9.98M","-0.95%"
"01/24/2017","469.07","471.27","471.27","466.36","6.83M","-0.75%"
"01/23/2017","472.61","468.79","475.24","466.31","7.95M","0.42%"
"01/20/2017","470.63","471.27","472.84","469.29","9.12M","-0.98%"
"01/19/2017","475.29","471.77","476.04","470.33","8.88M","0.77%"
"01/18/2017","471.67","475.29","476.73","471.17","5.95M","-0.48%"
"01/17/2017","473.95","474.37","478.22","472.46","5.56M","-0.03%"
"01/16/2017","474.08","478.72","478.94","472.49","12.35M","-2.06%"
"01/13/2017","484.07","510.96","515.92","477.57","31.28M","-2.42%"
"01/12/2017","496.10","484.94","498.26","484.94","11.86M","3.19%"
"01/11/2017","480.75","483.28","485.39","478.19","12.24M","-0.15%"
"01/10/2017","481.47","484.67","486.65","480.18","11.94M","0.02%"
"01/09/2017","481.37","482.31","484.64","478.72","10.55M","-0.19%"
"01/06/2017","482.31","493.55","495.51","480.23","14.39M","-2.40%"
"01/05/2017","494.17","496.87","500.79","490.50","8.21M","-0.16%"
"01/04/2017","494.96","493.62","498.16","492.23","7.07M","0.39%"
"01/03/2017","493.03","498.11","498.51","487.15","6.78M","-0.72%"
"01/02/2017","496.62","501.58","502.50","495.76","2.34M","-0.94%"
"12/30/2016","501.34","495.09","502.03","492.48","7.27M","1.84%"
"12/29/2016","492.28","497.94","500.05","490.20","6.24M","-0.62%"
"12/28/2016","495.33","497.54","500.94","493.60","5.48M","-0.05%"
"12/27/2016","495.56","487.52","497.02","486.16","4.91M","1.65%"
"12/26/2016","487.52","490.13","493.10","483.73","3.21M","-0.58%"
"12/23/2016","490.35","488.59","499.35","482.98","7.31M","0.38%"
"12/22/2016","488.49","497.32","499.55","480.95","7.06M","-1.68%"
"12/21/2016","496.85","504.02","506.99","495.21","7.34M","-1.05%"
"12/20/2016","502.11","497.07","505.50","496.72","7.64M","0.75%"
"12/19/2016","498.38","499.10","500.17","493.15","4.12M","-0.05%"
"12/16/2016","498.63","497.96","500.89","494.96","6.44M","1.29%"
"12/15/2016","492.28","494.79","505.48","490.62","7.97M","-0.74%"
"12/14/2016","495.95","491.61","498.53","488.19","5.38M","0.96%"
"12/13/2016","491.22","486.40","492.53","481.74","4.85M","1.32%"
"12/12/2016","484.84","487.55","487.55","478.81","5.35M","-1.21%"
"12/09/2016","490.79","488.64","500.12","486.90","8.65M","0.48%"
"12/08/2016","488.46","481.22","489.18","481.22","5.94M","1.89%"
"12/07/2016","479.41","480.20","482.68","476.33","3.39M","-0.01%"
"12/06/2016","479.46","477.13","485.91","477.05","3.56M","0.51%"
"12/05/2016","477.05","479.16","480.50","475.24","3.66M","-0.30%"
"12/02/2016","478.47","478.62","481.00","476.78","4.45M","-1.14%"
"12/01/2016","483.97","484.17","487.92","479.71","4.61M","0.00%"
"11/30/2016","483.95","482.68","484.67","476.76","8.50M","0.30%"
"11/29/2016","482.49","485.56","488.49","479.76","6.13M","-0.73%"
"11/28/2016","486.03","485.81","487.87","481.49","7.37M","0.23%"
"11/25/2016","484.92","461.58","488.64","461.58","12.63M","5.07%"
"11/24/2016","461.50","460.46","466.26","458.03","16.78M","1.09%"
"11/23/2016","456.52","457.43","457.83","452.65","8.25M","0.66%"
"11/22/2016","453.51","454.85","460.68","452.25","5.48M","0.34%"
"11/21/2016","451.98","459.81","459.81","449.92","7.94M","-0.97%"
"11/18/2016","456.39","461.35","462.96","455.15","6.04M","-1.05%"
"11/17/2016","461.25","463.46","470.78","459.57","5.71M","-1.18%"
"11/16/2016","466.76","461.35","474.67","460.63","12.22M","1.88%"
"11/15/2016","458.15","458.38","466.29","450.71","9.24M","0.22%"
"11/11/2016","457.16","466.31","468.79","455.75","7.10M","-1.90%"
"11/10/2016","466.02","477.48","477.48","463.83","7.29M","-1.97%"
"11/09/2016","475.39","461.35","483.48","446.97","12.76M","-2.47%"
"11/08/2016","487.45","489.58","490.00","481.49","5.26M","0.48%"
"11/07/2016","485.14","488.64","489.13","483.68","4.54M","0.72%"
"11/04/2016","481.69","479.71","485.76","476.73","6.01M","0.43%"
"11/03/2016","479.63","486.68","487.15","478.76","5.23M","-1.45%"
"11/02/2016","486.68","488.54","489.88","486.16","5.38M","-0.85%"
"11/01/2016","490.84","499.45","499.45","489.33","6.33M","-1.26%"
"10/30/2016","497.12","496.57","499.03","495.98","638.07K","0.46%"
"10/28/2016","494.84","498.66","501.04","492.68","5.84M","-0.60%"
"10/27/2016","497.81","504.96","504.98","496.62","7.23M","-1.06%"
"10/26/2016","503.12","504.51","505.93","500.69","2.78M","-0.30%"
"10/25/2016","504.61","514.18","515.38","503.62","5.64M","-0.96%"
"10/24/2016","509.52","514.68","517.26","508.73","2.90M","-1.08%"
"10/21/2016","515.08","513.44","516.42","507.24","3.86M","0.16%"
"10/20/2016","514.26","518.28","521.23","512.85","3.54M","-0.49%"
"10/19/2016","516.81","516.91","518.75","513.94","3.51M","0.26%"
"10/18/2016","515.45","510.96","516.17","509.62","6.39M","1.63%"
"10/17/2016","507.19","513.42","516.81","504.68","8.01M","-0.46%"
"10/14/2016","509.55","522.32","537.10","494.22","33.46M","-2.39%"
"10/13/2016","522.05","506.69","524.85","506.69","9.78M","2.17%"
"10/10/2016","510.94","504.51","511.83","501.04","5.41M","1.72%"
"10/07/2016","502.30","510.94","512.85","501.09","6.29M","-1.45%"
"10/06/2016","509.67","518.40","518.40","508.95","3.72M","-1.35%"
"10/05/2016","516.67","520.49","520.81","514.43","2.31M","-0.73%"
"10/04/2016","520.49","515.92","521.58","515.08","5.07M","1.07%"
"10/03/2016","514.98","513.69","515.92","509.03","3.66M","0.20%"
"09/30/2016","513.96","511.51","517.86","511.51","6.50M","0.67%"
"09/29/2016","510.56","518.38","518.38","507.98","8.90M","-0.94%"
"09/28/2016","515.40","515.92","517.06","512.57","5.43M","-0.08%"
"09/27/2016","515.80","513.47","520.83","512.62","6.53M","0.37%"
"09/26/2016","513.89","517.29","517.91","511.46","6.37M","-0.64%"
"09/23/2016","517.19","524.35","525.25","515.92","5.21M","-1.53%"
"09/22/2016","525.25","525.35","526.34","521.87","3.63M","0.29%"
"09/21/2016","523.73","522.87","526.46","521.40","4.23M","0.53%"
"09/20/2016","520.96","522.52","524.43","518.77","4.21M","-1.04%"
"09/19/2016","526.44","518.90","530.26","516.59","5.81M","0.10%"
"09/16/2016","525.92","520.39","528.08","514.98","9.95M","1.72%"
"09/15/2016","517.01","518.70","519.29","513.61","4.70M","-0.33%"
"09/14/2016","518.70","522.84","524.75","516.24","5.15M","-0.80%"
"09/12/2016","522.87","508.60","524.85","508.60","6.20M","1.79%"
"09/09/2016","513.69","514.43","516.42","509.25","5.05M","-0.21%"
"09/08/2016","514.76","518.40","518.40","507.98","9.09M","-1.58%"
"09/07/2016","523.04","519.89","525.35","517.91","7.43M","0.90%"
"09/06/2016","518.40","515.05","520.34","513.74","8.22M","1.27%"
"09/02/2016","511.88","515.45","515.92","509.08","3.33M","-0.55%"
"09/01/2016","514.71","514.93","516.14","511.95","2.88M","0.17%"
"08/31/2016","513.86","514.48","518.77","509.87","11.14M","-0.44%"
"08/30/2016","516.12","512.18","518.40","508.48","4.38M","1.72%"
"08/29/2016","507.39","504.81","510.96","501.53","5.22M","0.25%"
"08/26/2016","506.12","513.94","518.90","504.54","6.88M","-1.53%"
"08/25/2016","514.01","523.36","524.65","512.00","4.80M","-2.01%"
"08/24/2016","524.55","519.39","526.86","519.39","6.13M","1.71%"
"08/23/2016","515.75","506.05","516.91","506.05","7.41M","2.38%"
"08/22/2016","503.74","505.01","510.96","500.59","10.25M","-0.57%"
"08/19/2016","506.64","510.96","515.43","505.23","5.69M","-0.21%"
"08/18/2016","507.69","514.18","515.47","506.74","8.43M","-0.96%"
"08/17/2016","512.60","520.86","522.20","511.21","6.60M","-1.76%"
"08/16/2016","521.77","516.91","524.88","509.97","16.43M","-1.01%"
"08/12/2016","527.11","533.31","535.17","525.84","7.45M","-1.37%"
"08/11/2016","534.45","536.61","543.21","533.41","5.04M","-0.46%"
"08/10/2016","536.93","533.78","539.68","533.38","5.58M","-0.10%"
"08/09/2016","537.45","534.28","538.00","531.55","7.19M","0.44%"
"08/08/2016","535.12","530.31","536.26","527.11","4.64M","1.00%"
"08/05/2016","529.81","531.80","532.51","525.84","5.61M","-0.36%"
"08/04/2016","531.70","538.94","539.19","530.83","4.24M","-1.21%"
"08/03/2016","538.20","538.57","538.99","530.95","7.21M","0.10%"
"08/02/2016","537.65","535.71","538.24","533.28","6.82M","-0.13%"
"08/01/2016","538.37","531.55","539.66","529.98","9.10M","1.06%"
"07/29/2016","532.71","532.09","534.15","529.07","8.16M","-0.34%"
"07/28/2016","534.52","538.44","539.21","532.81","11.26M","-0.72%"
"07/27/2016","538.42","538.10","543.95","535.04","7.43M","-0.31%"
"07/26/2016","540.08","530.98","540.68","530.98","7.19M","0.73%"
"07/25/2016","536.19","527.33","537.38","527.33","8.47M","0.78%"
"07/22/2016","532.02","530.80","535.71","529.17","9.39M","-0.69%"
"07/21/2016","535.71","535.27","539.34","533.58","8.67M","-0.30%"
"07/20/2016","537.30","530.80","540.68","530.80","9.82M","-0.35%"
"07/19/2016","539.21","540.03","540.73","532.84","10.40M","0.46%"
"07/18/2016","536.73","534.40","538.20","523.44","14.33M","0.88%"
"07/15/2016","532.07","590.08","590.28","521.87","61.48M","-8.82%"
"07/14/2016","583.51","592.81","593.33","577.43","7.41M","-1.47%"
"07/13/2016","592.22","585.37","593.21","582.99","5.28M","1.47%"
"07/12/2016","583.66","585.37","585.55","579.42","6.20M","0.13%"
"07/11/2016","582.92","579.12","584.73","575.45","6.67M","1.46%"
"07/08/2016","574.56","576.94","578.92","572.23","5.55M","0.08%"
"07/07/2016","574.09","579.77","580.91","572.97","5.95M","-1.55%"
"07/05/2016","583.11","587.85","589.09","580.93","3.60M","-0.72%"
"07/04/2016","587.33","583.49","592.61","583.49","5.38M","0.99%"
"07/01/2016","581.60","585.37","585.37","580.46","3.99M","0.14%"
"06/30/2016","580.81","585.62","587.60","579.39","9.35M","-0.51%"
"06/29/2016","583.81","579.92","585.32","575.55","5.46M","1.53%"
"06/28/2016","575.03","576.84","581.65","573.02","7.66M","-0.60%"
"06/27/2016","578.53","581.43","586.96","575.45","5.58M","-2.37%"
"06/24/2016","592.59","589.34","594.80","575.45","7.81M","-1.41%"
"06/23/2016","601.05","593.95","602.66","591.99","3.83M","1.01%"
"06/22/2016","595.05","597.28","601.22","589.42","3.03M","-0.55%"
"06/21/2016","598.32","600.85","602.64","593.14","4.76M","-0.22%"
"06/20/2016","599.63","585.87","601.15","585.22","6.23M","2.48%"
"06/17/2016","585.12","589.84","591.70","582.94","8.52M","-0.55%"
"06/16/2016","588.35","590.08","590.08","580.46","5.30M","-0.33%"
"06/15/2016","590.31","587.21","591.65","584.90","6.71M","1.27%"
"06/14/2016","582.89","586.56","586.56","579.05","2.94M","-0.50%"
"06/13/2016","585.82","583.78","587.80","578.43","5.29M","0.03%"
"06/10/2016","585.67","583.09","590.33","580.46","6.38M","-0.41%"
"06/09/2016","588.10","608.32","608.32","585.40","12.74M","-4.25%"
"06/08/2016","614.19","627.02","627.02","612.83","8.74M","-1.54%"
"06/07/2016","623.77","628.53","631.26","622.63","5.69M","-0.74%"
"06/06/2016","628.41","627.49","633.49","625.60","4.23M","-0.01%"
"06/03/2016","628.48","625.08","634.63","625.08","4.00M","0.42%"
"06/02/2016","625.83","622.58","632.45","622.08","5.05M","0.27%"
"06/01/2016","624.17","618.14","629.27","618.11","4.84M","0.77%"
"05/31/2016","619.43","627.54","628.41","614.64","13.78M","-1.49%"
"05/30/2016","628.83","615.88","631.01","615.88","5.29M","1.61%"
"05/27/2016","618.86","610.97","624.81","610.97","6.18M","1.08%"
"05/26/2016","612.23","600.30","615.04","600.30","6.14M","2.11%"
"05/25/2016","599.58","592.37","601.79","592.37","3.86M","1.76%"
"05/24/2016","589.22","590.85","591.20","584.18","3.49M","-0.02%"
"05/23/2016","589.34","596.98","597.85","587.85","4.59M","-1.13%"
"05/20/2016","596.09","597.77","604.97","595.29","3.99M","-0.34%"
"05/19/2016","598.15","600.73","603.31","595.79","3.95M","-0.34%"
"05/18/2016","600.18","594.80","602.24","594.25","4.26M","-0.36%"
"05/17/2016","602.36","605.22","608.07","599.34","3.80M","-0.06%"
"05/16/2016","602.73","600.35","607.03","597.77","4.53M","0.64%"
"05/13/2016","598.89","598.27","600.25","591.40","5.65M","-0.23%"
"05/12/2016","600.25","597.23","601.74","593.71","3.41M","0.68%"
"05/11/2016","596.21","594.55","602.59","591.57","3.71M","-0.90%"
"05/10/2016","601.64","596.53","603.55","593.61","3.40M","1.15%"
"05/09/2016","594.82","586.36","596.06","585.67","5.12M","1.48%"
"05/06/2016","586.12","590.23","590.23","583.91","2.60M","-0.92%"
"05/05/2016","591.55","592.89","594.80","585.92","6.30M","0.30%"
"05/04/2016","589.76","585.87","591.82","580.73","5.81M","0.94%"
"05/03/2016","584.28","596.66","601.35","581.30","6.82M","-1.94%"
"05/02/2016","595.81","600.25","600.82","593.38","3.62M","-0.58%"
"04/29/2016","599.31","600.97","606.98","597.77","5.04M","-0.09%"
"04/28/2016","599.83","610.67","614.94","598.77","12.17M","-2.50%"
"04/27/2016","615.21","609.78","616.30","609.46","4.49M","0.65%"
"04/26/2016","611.24","602.96","614.91","599.56","5.85M","1.34%"
"04/25/2016","603.16","601.27","607.60","595.84","5.36M","0.38%"
"04/22/2016","600.87","608.34","609.43","598.77","5.14M","-1.23%"
"04/21/2016","608.34","620.59","620.59","604.27","5.44M","-1.39%"
"04/20/2016","616.92","617.12","618.34","608.09","8.07M","0.40%"
"04/18/2016","614.49","620.10","628.98","611.91","25.02M","5.63%"
"04/13/2016","581.75","592.79","592.79","578.60","12.51M","-0.80%"
"04/12/2016","586.46","585.62","592.76","584.68","5.84M","-0.14%"
"04/11/2016","587.31","578.33","588.72","571.04","5.77M","1.56%"
"04/08/2016","578.30","583.31","584.13","576.47","4.20M","-1.33%"
"04/07/2016","586.12","599.46","599.46","582.89","5.66M","-1.60%"
"04/06/2016","595.64","609.18","609.18","593.31","4.93M","-1.57%"
"04/05/2016","605.12","616.13","616.28","602.24","4.79M","-1.92%"
"04/04/2016","616.97","602.02","619.11","602.02","4.58M","3.17%"
"04/01/2016","598.00","603.23","606.31","592.86","5.51M","-1.05%"
"03/31/2016","604.37","600.38","610.13","595.44","18.00M","1.02%"
"03/30/2016","598.25","594.10","600.25","593.09","5.76M","0.73%"
"03/29/2016","593.93","594.80","604.67","591.10","7.00M","-0.63%"
"03/28/2016","597.72","611.37","613.65","593.19","10.79M","-0.24%"
"03/23/2016","599.16","590.33","600.60","586.41","6.33M","1.50%"
"03/22/2016","590.31","590.95","592.32","581.40","7.10M","-0.41%"
"03/21/2016","592.76","589.34","594.80","585.40","5.14M","0.12%"
"03/18/2016","592.02","576.84","594.80","576.44","8.48M","2.72%"
"03/17/2016","576.32","573.91","580.29","572.50","6.47M","0.81%"
"03/16/2016","571.71","566.47","572.97","561.34","5.59M","1.59%"
"03/15/2016","562.75","567.51","572.72","560.05","6.72M","-0.60%"
"03/14/2016","566.12","568.51","572.60","564.78","4.17M","-0.16%"
"03/11/2016","567.02","568.60","573.44","564.64","4.06M","0.04%"
"03/10/2016","566.77","576.89","576.89","565.21","24.38M","-3.05%"
"03/09/2016","584.63","568.01","587.23","566.99","6.31M","1.29%"
"03/08/2016","577.16","576.94","590.58","569.20","7.62M","-0.61%"
"03/04/2016","580.73","583.19","587.85","575.00","4.28M","0.12%"
"03/03/2016","580.06","579.42","591.75","572.47","5.81M","1.15%"
"03/02/2016","573.47","564.07","577.19","558.09","7.21M","2.72%"
"03/01/2016","558.31","543.11","560.72","543.11","6.39M","3.82%"
"02/29/2016","537.77","560.32","560.77","529.96","8.17M","-3.31%"
"02/26/2016","556.18","555.68","561.56","553.62","4.24M","0.98%"
"02/25/2016","550.80","558.29","560.87","546.23","4.48M","-1.34%"
"02/24/2016","558.26","555.36","567.39","554.79","4.95M","0.13%"
"02/23/2016","557.54","560.69","561.81","553.65","2.50M","-0.25%"
"02/22/2016","558.91","561.06","562.53","552.66","3.86M","-0.05%"
"02/19/2016","559.20","555.21","562.65","552.56","3.97M","0.34%"
"02/18/2016","557.29","545.69","559.08","545.69","4.19M","2.33%"
"02/17/2016","544.62","536.63","547.17","534.28","4.16M","1.73%"
"02/16/2016","535.34","539.24","542.09","532.64","5.13M","-1.15%"
"02/15/2016","541.59","543.83","545.79","539.04","5.09M","0.65%"
"02/12/2016","538.07","543.06","547.87","529.32","7.41M","0.56%"
"02/11/2016","535.09","551.14","552.13","531.37","5.21M","-2.70%"
"02/10/2016","549.93","549.65","559.33","548.17","5.87M","0.08%"
"02/09/2016","549.48","559.72","559.72","542.46","7.58M","-3.75%"
"02/08/2016","570.89","577.31","581.50","567.41","4.22M","-2.03%"
"02/05/2016","582.74","583.14","588.67","581.33","3.98M","-0.43%"
"02/04/2016","585.25","575.48","592.79","575.48","5.55M","1.90%"
"02/03/2016","574.31","579.32","583.34","571.85","5.25M","-1.52%"
"02/02/2016","583.16","583.81","590.33","577.43","7.63M","0.19%"
"02/01/2016","582.07","580.41","585.32","576.24","4.25M","0.73%"
"01/29/2016","577.88","564.54","580.41","561.36","10.23M","3.12%"
"01/28/2016","560.37","563.54","566.82","558.68","7.79M","-0.78%"
"01/27/2016","564.78","568.73","570.29","563.05","6.97M","0.07%"
"01/25/2016","564.36","565.65","568.93","557.86","4.58M","0.12%"
"01/22/2016","563.67","569.55","571.73","561.06","6.44M","-0.07%"
"01/21/2016","564.07","563.05","566.77","556.60","6.74M","1.41%"
"01/20/2016","556.23","562.55","575.45","554.12","7.51M","-1.61%"
"01/19/2016","565.36","563.05","574.93","559.85","7.50M","0.69%"
"01/18/2016","561.51","565.48","576.49","559.75","10.07M","-0.70%"
"01/15/2016","565.48","569.50","577.43","564.31","13.04M","0.61%"
"01/14/2016","562.06","528.82","572.97","523.04","30.23M","4.58%"
"01/13/2016","537.45","524.35","541.22","519.94","8.75M","3.19%"
"01/12/2016","520.86","526.83","527.31","511.38","6.57M","-0.54%"
"01/11/2016","523.71","524.01","530.78","521.92","5.36M","-0.71%"
"01/08/2016","527.48","526.59","529.51","523.61","3.16M","1.19%"
"01/07/2016","521.28","525.87","529.76","519.84","5.29M","-1.73%"
"01/06/2016","530.48","533.11","533.11","525.30","5.59M","-0.44%"
"01/05/2016","532.81","538.49","538.49","526.96","4.95M","-0.45%"
"01/04/2016","535.22","545.66","546.90","533.80","3.98M","-2.38%"
"01/01/2016","548.29","545.69","550.13","542.31","1.81M","-0.01%"
"12/31/2015","548.36","540.80","550.62","539.24","7.94M","1.76%"
"12/30/2015","538.89","546.23","548.96","537.25","5.15M","-1.67%"
"12/29/2015","548.02","546.31","550.65","544.35","3.35M","0.00%"
"12/28/2015","548.04","540.73","550.65","540.73","5.53M","0.76%"
"12/24/2015","543.88","546.70","547.89","540.77","1.23M","-0.41%"
"12/23/2015","546.11","543.23","546.93","539.26","2.87M","1.58%"
"12/22/2015","537.62","544.42","544.42","535.81","4.11M","-1.79%"
"12/21/2015","547.40","534.28","549.36","528.79","4.33M","1.87%"
"12/18/2015","537.33","547.37","547.37","535.49","7.22M","-2.16%"
"12/17/2015","549.21","545.69","550.55","539.73","4.96M","1.03%"
"12/16/2015","543.63","537.45","544.69","537.45","5.50M","1.70%"
"12/15/2015","534.55","532.42","535.32","525.25","5.43M","0.75%"
"12/14/2015","530.56","520.63","532.37","519.91","4.82M","1.59%"
"12/11/2015","522.27","522.87","526.79","518.85","5.39M","0.52%"
"12/10/2015","519.57","514.23","521.68","511.11","5.59M","1.86%"
"12/09/2015","510.07","517.41","519.37","507.26","6.82M","-1.55%"
"12/08/2015","518.10","518.43","527.21","515.57","5.72M","-0.18%"
"12/07/2015","519.02","523.51","525.35","515.92","4.51M","-0.27%"
"12/04/2015","520.41","520.39","528.27","515.97","8.38M","-0.82%"
"12/03/2015","524.73","526.34","528.22","520.41","5.50M","-0.28%"
"12/02/2015","526.19","535.74","535.74","525.35","6.40M","-1.70%"
"12/01/2015","535.27","539.73","543.21","532.27","5.90M","-0.82%"
"11/30/2015","539.68","530.80","544.84","523.96","18.11M","2.02%"
"11/27/2015","528.99","524.85","530.80","518.40","5.14M","1.33%"
"11/26/2015","522.07","516.39","525.59","515.95","9.85M","1.08%"
"11/24/2015","516.49","520.88","521.28","514.43","4.33M","-1.19%"
"11/23/2015","522.72","520.88","527.03","514.93","5.62M","0.12%"
"11/20/2015","522.07","519.89","527.43","516.94","6.08M","0.44%"
"11/19/2015","519.79","511.08","521.87","507.88","8.54M","2.73%"
"11/18/2015","506.00","516.42","518.48","501.66","10.13M","-3.91%"
"11/17/2015","526.59","535.76","537.20","521.87","7.18M","-1.73%"
"11/16/2015","535.86","537.57","542.71","529.41","6.81M","-1.87%"
"11/13/2015","546.08","545.66","548.66","540.73","3.52M","-0.62%"
"11/11/2015","549.46","554.62","554.62","547.17","707.30K","0.34%"
"11/10/2015","547.60","559.33","559.33","545.74","4.68M","-2.71%"
"11/09/2015","562.85","555.61","565.53","553.23","6.13M","-0.33%"
"11/06/2015","564.69","557.10","567.46","557.05","3.03M","1.37%"
"11/05/2015","557.05","566.99","568.01","555.31","2.35M","-1.22%"
"11/04/2015","563.94","570.54","574.26","561.71","3.21M","-0.76%"
"11/03/2015","568.26","562.25","570.71","562.25","3.61M","1.27%"
"11/02/2015","561.16","560.57","563.45","552.68","3.54M","-0.37%"
"10/30/2015","563.27","568.01","568.01","560.57","4.04M","-0.84%"
"10/29/2015","568.03","572.03","573.42","563.57","5.89M","-0.71%"
"10/28/2015","572.08","567.76","574.46","565.03","5.26M","0.33%"
"10/27/2015","570.19","570.49","572.97","567.56","5.26M","-0.24%"
"10/26/2015","571.56","572.47","574.71","567.09","3.20M","0.20%"
"10/23/2015","570.44","566.42","571.98","558.14","6.03M","1.01%"
"10/21/2015","564.74","558.09","568.93","558.09","7.28M","1.11%"
"10/20/2015","558.56","552.13","560.57","550.94","8.79M","1.26%"
"10/19/2015","551.61","546.68","553.62","545.93","7.35M","1.56%"
"10/16/2015","543.16","545.19","546.38","540.73","6.42M","-0.22%"
"10/15/2015","544.37","545.64","547.84","540.28","8.26M","-0.02%"
"10/14/2015","544.50","541.44","553.40","539.34","8.87M","-0.16%"
"10/13/2015","545.39","549.38","551.14","538.34","15.33M","-2.09%"
"10/12/2015","557.05","594.80","605.12","550.15","30.40M","-3.81%"
"10/09/2015","579.12","563.54","581.85","563.54","11.78M","3.11%"
"10/08/2015","561.63","563.74","570.29","558.61","9.08M","-0.09%"
"10/07/2015","562.16","573.47","579.79","559.80","9.18M","-1.85%"
"10/06/2015","572.77","588.87","591.60","569.55","8.71M","-2.30%"
"10/05/2015","586.24","581.90","590.01","576.44","6.88M","0.74%"
"10/01/2015","581.92","580.36","594.18","575.45","10.86M","0.95%"
"09/30/2015","576.42","562.75","579.89","558.56","9.50M","3.57%"
"09/29/2015","556.53","546.68","562.25","544.45","8.70M","1.48%"
"09/28/2015","548.44","565.50","566.94","546.18","9.79M","-3.07%"
"09/24/2015","565.80","552.38","571.83","550.65","13.40M","2.18%"
"09/23/2015","553.75","549.38","558.76","544.42","4.76M","0.80%"
"09/22/2015","549.38","553.13","563.52","546.23","9.63M","0.25%"
"09/21/2015","547.99","545.69","550.08","541.97","4.35M","0.02%"
"09/18/2015","547.89","551.54","554.57","545.21","11.58M","0.25%"
"09/16/2015","546.50","549.65","550.52","544.84","7.48M","0.22%"
"09/15/2015","545.29","545.39","547.27","539.81","5.29M","-0.05%"
"09/14/2015","545.56","545.19","547.67","537.08","6.56M","0.82%"
"09/11/2015","541.10","541.49","548.86","538.49","9.88M","0.95%"
"09/10/2015","535.99","538.20","541.47","526.34","8.36M","-0.76%"
"09/09/2015","540.08","539.29","545.49","531.80","9.15M","2.82%"
"09/08/2015","525.25","526.83","532.79","522.02","5.46M","0.01%"
"09/07/2015","525.22","538.22","538.24","523.36","5.18M","-1.42%"
"09/04/2015","532.76","547.17","551.14","529.32","7.32M","-2.31%"
"09/03/2015","545.36","550.72","551.64","541.97","8.59M","-0.01%"
"09/02/2015","545.41","544.69","553.13","540.73","11.17M","0.96%"
"09/01/2015","540.23","540.73","552.93","536.76","9.07M","-0.49%"
"08/31/2015","542.91","562.97","562.97","537.00","9.92M","-1.50%"
"08/28/2015","551.17","546.48","558.04","546.48","7.21M","2.61%"
"08/27/2015","537.15","539.73","545.74","534.80","15.34M","1.71%"
"08/26/2015","528.12","540.63","544.20","525.35","11.50M","-1.94%"
"08/25/2015","538.57","545.69","555.11","518.15","13.74M","-0.59%"
"08/24/2015","541.74","550.62","557.10","535.07","14.12M","-5.03%"
"08/21/2015","570.44","565.98","575.92","554.37","10.82M","1.35%"
"08/20/2015","562.83","574.95","579.67","559.58","8.37M","-3.49%"
"08/19/2015","583.16","580.41","588.45","576.84","6.87M","0.96%"
"08/18/2015","577.61","570.49","584.23","570.49","4.15M","1.94%"
"08/17/2015","566.60","570.49","572.20","556.85","3.11M","-0.62%"
"08/14/2015","570.12","577.93","579.77","567.07","5.11M","-0.76%"
"08/13/2015","574.46","569.00","578.85","523.64","9.79M","1.19%"
"08/12/2015","567.71","553.13","569.99","551.14","10.17M","3.18%"
"08/11/2015","550.22","545.09","554.07","543.55","7.57M","2.13%"
"08/10/2015","538.74","544.69","548.84","529.32","3.99M","-0.88%"
"08/07/2015","543.50","535.52","546.18","535.02","4.99M","0.80%"
"08/06/2015","539.21","542.71","548.41","534.28","7.24M","0.06%"
"08/05/2015","538.91","526.83","540.73","526.81","4.75M","2.75%"
