"Date","Price","Open","High","Low","Vol.","Change %"
"02/13/2023","3,482.40","3,549.00","3,549.00","3,473.40","1.09M","-1.56%"
"02/10/2023","3,537.55","3,520.00","3,542.35","3,508.15","1.19M","-0.09%"
"02/09/2023","3,540.85","3,515.00","3,547.60","3,505.30","1.66M","0.59%"
"02/08/2023","3,520.10","3,478.05","3,539.90","3,478.05","1.99M","1.37%"
"02/07/2023","3,472.55","3,468.90","3,493.00","3,461.40","1.46M","0.36%"
"02/06/2023","3,459.95","3,473.15","3,473.15","3,436.85","1.14M","-0.64%"
"02/03/2023","3,482.30","3,504.00","3,504.00","3,452.90","1.80M","0.63%"
"02/02/2023","3,460.40","3,427.00","3,469.00","3,420.10","1.81M","1.53%"
"02/01/2023","3,408.35","3,363.00","3,419.00","3,355.00","2.21M","1.48%"
"01/31/2023","3,358.70","3,449.00","3,449.00","3,351.00","2.82M","-2.18%"
"01/30/2023","3,433.65","3,420.00","3,458.45","3,385.55","1.95M","0.66%"
"01/27/2023","3,411.05","3,426.00","3,446.00","3,382.30","1.79M","-0.55%"
"01/25/2023","3,429.75","3,425.30","3,435.00","3,405.00","874.11K","-0.19%"
"01/24/2023","3,436.30","3,425.00","3,451.95","3,417.30","1.39M","0.63%"
"01/23/2023","3,414.90","3,388.00","3,419.00","3,355.60","1.07M","1.54%"
"01/20/2023","3,363.10","3,365.00","3,394.65","3,355.60","1.53M","-0.30%"
"01/19/2023","3,373.10","3,380.00","3,387.00","3,361.00","1.59M","-0.50%"
"01/18/2023","3,390.00","3,380.00","3,408.95","3,372.25","2.42M","0.34%"
"01/17/2023","3,378.40","3,330.00","3,381.80","3,321.00","1.69M","1.33%"
"01/16/2023","3,334.05","3,317.00","3,353.00","3,298.05","1.84M","-1.20%"
"01/13/2023","3,374.55","3,342.90","3,379.00","3,305.00","1.74M","1.21%"
"01/12/2023","3,334.35","3,329.00","3,350.00","3,315.55","2.25M","0.17%"
"01/11/2023","3,328.70","3,290.10","3,349.50","3,271.15","2.72M","1.29%"
"01/10/2023","3,286.40","3,285.00","3,298.00","3,230.10","3.86M","-1.01%"
"01/09/2023","3,319.95","3,229.00","3,327.00","3,221.15","2.89M","3.38%"
"01/06/2023","3,211.55","3,300.00","3,301.55","3,200.00","2.49M","-3.01%"
"01/05/2023","3,311.10","3,330.20","3,337.30","3,281.95","1.83M","-0.11%"
"01/04/2023","3,314.65","3,306.70","3,327.35","3,286.20","1.23M","0.10%"
"01/03/2023","3,311.35","3,252.00","3,320.00","3,245.30","1.25M","1.53%"
"01/02/2023","3,261.45","3,261.00","3,266.85","3,235.20","709.55K","0.15%"
"12/30/2022","3,256.70","3,286.05","3,299.00","3,246.20","1.16M","-0.37%"
"12/29/2022","3,268.75","3,231.10","3,271.50","3,228.00","1.04M","0.36%"
"12/28/2022","3,257.10","3,249.80","3,266.10","3,226.00","910.80K","-0.07%"
"12/27/2022","3,259.50","3,269.20","3,273.80","3,231.50","835.88K","0.20%"
"12/26/2022","3,252.90","3,228.35","3,272.00","3,225.05","870.16K","0.76%"
"12/23/2022","3,228.35","3,217.00","3,266.85","3,217.00","1.36M","-0.96%"
"12/22/2022","3,259.70","3,294.00","3,294.00","3,245.10","1.38M","-0.27%"
"12/21/2022","3,268.55","3,249.00","3,283.05","3,240.00","1.43M","0.76%"
"12/20/2022","3,243.95","3,198.90","3,249.00","3,163.65","1.53M","1.31%"
"12/19/2022","3,202.05","3,227.00","3,245.50","3,194.50","2.12M","-1.18%"
"12/16/2022","3,240.25","3,275.00","3,292.00","3,225.20","2.70M","-1.96%"
"12/15/2022","3,305.10","3,358.80","3,364.75","3,298.95","1.42M","-1.79%"
"12/14/2022","3,365.35","3,348.80","3,377.00","3,340.90","1.21M","1.00%"
"12/13/2022","3,332.10","3,277.20","3,336.45","3,267.80","1.38M","1.39%"
"12/12/2022","3,286.45","3,255.50","3,296.00","3,236.10","1.53M","-0.19%"
"12/09/2022","3,292.75","3,374.10","3,374.10","3,276.35","1.80M","-1.73%"
"12/08/2022","3,350.55","3,360.00","3,380.60","3,339.45","1.29M","-0.89%"
"12/07/2022","3,380.60","3,368.30","3,393.70","3,354.00","1.17M","-0.14%"
"12/06/2022","3,385.35","3,400.05","3,407.95","3,368.00","1.17M","-1.18%"
"12/05/2022","3,425.90","3,433.00","3,439.15","3,407.00","1.48M","-0.39%"
"12/02/2022","3,439.15","3,458.10","3,468.90","3,413.00","2.41M","-1.05%"
"12/01/2022","3,475.65","3,425.00","3,480.00","3,420.00","2.18M","2.50%"
"11/30/2022","3,390.80","3,383.00","3,414.90","3,375.00","3.41M","-0.19%"
"11/29/2022","3,397.35","3,383.00","3,429.00","3,383.00","1.58M","0.06%"
"11/28/2022","3,395.25","3,366.00","3,417.00","3,365.55","2.20M","0.17%"
"11/25/2022","3,389.65","3,383.00","3,403.35","3,348.00","1.59M","0.28%"
"11/24/2022","3,380.15","3,316.25","3,392.95","3,308.30","1.30M","2.17%"
"11/23/2022","3,308.30","3,330.00","3,330.00","3,291.00","1.15M","-0.20%"
"11/22/2022","3,314.95","3,280.00","3,318.95","3,255.25","1.15M","0.96%"
"11/21/2022","3,283.50","3,322.50","3,333.70","3,273.00","1.30M","-1.79%"
"11/18/2022","3,343.45","3,350.00","3,362.75","3,321.00","1.16M","-0.17%"
"11/17/2022","3,349.00","3,340.00","3,360.00","3,317.75","1.42M","-0.19%"
"11/16/2022","3,355.35","3,338.90","3,367.90","3,321.45","1.75M","0.68%"
"11/15/2022","3,332.60","3,321.00","3,339.95","3,292.00","1.40M","-0.09%"
"11/14/2022","3,335.50","3,324.00","3,349.00","3,309.00","1.34M","0.59%"
"11/11/2022","3,315.95","3,269.60","3,341.60","3,255.05","3.27M","3.44%"
"11/10/2022","3,205.65","3,170.00","3,225.00","3,170.00","1.57M","-0.32%"
"11/09/2022","3,216.05","3,249.80","3,249.80","3,201.65","1.16M","-0.55%"
"11/07/2022","3,233.70","3,229.00","3,242.80","3,195.10","1.47M","0.51%"
"11/04/2022","3,217.40","3,217.00","3,220.05","3,166.15","1.46M","0.33%"
"11/03/2022","3,206.75","3,228.05","3,228.05","3,195.00","1.42M","-1.08%"
"11/02/2022","3,241.70","3,270.00","3,270.00","3,222.05","1.41M","-0.55%"
"11/01/2022","3,259.70","3,214.50","3,262.60","3,203.45","2.99M","2.08%"
"10/31/2022","3,193.15","3,199.00","3,199.00","3,177.80","1.92M","0.95%"
"10/28/2022","3,163.25","3,150.00","3,178.50","3,145.00","1.36M","0.19%"
"10/27/2022","3,157.40","3,160.70","3,174.00","3,134.35","2.44M","-0.15%"
"10/25/2022","3,162.10","3,180.50","3,184.25","3,151.15","2.07M","0.01%"
"10/24/2022","3,161.70","3,170.10","3,178.00","3,155.00","260.95K","0.77%"
"10/21/2022","3,137.40","3,157.80","3,160.40","3,127.00","1.02M","-0.63%"
"10/20/2022","3,157.30","3,105.00","3,160.00","3,105.00","1.59M","1.14%"
"10/19/2022","3,121.85","3,159.00","3,159.00","3,112.00","1.19M","-0.73%"
"10/18/2022","3,144.70","3,150.00","3,155.35","3,128.55","1.79M","1.06%"
"10/17/2022","3,111.75","3,072.65","3,128.40","3,071.45","1.52M","0.41%"
"10/14/2022","3,099.15","3,145.00","3,150.00","3,071.00","2.25M","-0.13%"
"10/13/2022","3,103.30","3,100.75","3,110.00","3,052.35","2.05M","0.08%"
"10/12/2022","3,100.75","3,084.90","3,109.90","3,062.05","1.67M","1.02%"
"10/11/2022","3,069.55","3,100.00","3,145.00","3,053.35","4.73M","-1.57%"
"10/10/2022","3,118.55","3,010.00","3,127.00","3,005.00","3.06M","1.75%"
"10/07/2022","3,064.90","3,097.40","3,105.00","3,058.10","1.94M","-1.19%"
"10/06/2022","3,101.95","3,111.00","3,124.00","3,092.45","1.79M","0.35%"
"10/04/2022","3,091.15","3,029.95","3,098.00","3,023.00","2.15M","3.56%"
"10/03/2022","2,984.95","2,995.00","3,020.70","2,974.00","1.76M","-0.65%"
"09/30/2022","3,004.55","2,990.85","3,019.70","2,950.10","2.82M","0.24%"
"09/29/2022","2,997.30","3,054.00","3,055.85","2,990.00","2.49M","-1.26%"
"09/28/2022","3,035.65","2,980.00","3,049.95","2,980.00","2.74M","0.60%"
"09/27/2022","3,017.45","3,009.40","3,025.00","2,976.00","2.23M","0.77%"
"09/26/2022","2,994.40","2,959.85","3,025.85","2,926.10","2.93M","0.41%"
"09/23/2022","2,982.05","3,004.00","3,022.50","2,979.00","2.65M","-0.84%"
"09/22/2022","3,007.40","2,990.00","3,029.95","2,979.30","2.02M","0.21%"
"09/21/2022","3,001.20","3,028.00","3,041.40","2,998.15","2.25M","-1.29%"
"09/20/2022","3,040.30","3,050.00","3,079.95","3,030.00","1.54M","0.38%"
"09/19/2022","3,028.80","3,036.00","3,042.00","2,987.80","2.07M","0.67%"
"09/16/2022","3,008.70","3,076.00","3,094.35","3,000.00","5.32M","-3.08%"
"09/15/2022","3,104.35","3,130.00","3,137.75","3,100.00","2.14M","-0.51%"
"09/14/2022","3,120.40","3,135.00","3,141.40","3,113.80","5.09M","-3.37%"
"09/13/2022","3,229.35","3,263.45","3,263.45","3,225.00","1.97M","-0.42%"
"09/12/2022","3,242.95","3,239.90","3,269.80","3,225.00","1.79M","0.79%"
"09/09/2022","3,217.65","3,195.00","3,233.50","3,168.50","1.56M","1.51%"
"09/08/2022","3,169.65","3,170.00","3,183.50","3,160.10","1.35M","0.64%"
"09/07/2022","3,149.60","3,102.00","3,161.90","3,102.00","1.29M","0.72%"
"09/06/2022","3,127.05","3,135.50","3,140.85","3,106.35","1.94M","-0.20%"
"09/05/2022","3,133.40","3,123.65","3,147.95","3,112.25","2.15M","0.10%"
"09/02/2022","3,130.40","3,163.00","3,163.00","3,120.30","2.05M","-0.04%"
"09/01/2022","3,131.70","3,190.00","3,190.00","3,121.00","3.55M","-2.47%"
"08/30/2022","3,211.15","3,155.00","3,226.50","3,142.10","3.43M","2.51%"
"08/29/2022","3,132.55","3,125.00","3,142.70","3,081.00","2.54M","-2.78%"
"08/26/2022","3,222.20","3,234.30","3,257.00","3,216.80","1.46M","0.12%"
"08/25/2022","3,218.20","3,276.00","3,278.15","3,214.75","1.95M","-1.14%"
"08/24/2022","3,255.35","3,292.00","3,308.00","3,250.20","1.69M","-0.89%"
"08/23/2022","3,284.60","3,319.95","3,341.90","3,270.00","1.85M","-2.09%"
"08/22/2022","3,354.55","3,365.00","3,384.10","3,347.40","1.54M","-0.92%"
"08/19/2022","3,385.75","3,387.00","3,421.50","3,371.25","1.40M","0.13%"
"08/18/2022","3,381.25","3,390.00","3,392.00","3,362.00","1.43M","-0.58%"
"08/17/2022","3,401.10","3,385.10","3,417.95","3,371.10","1.62M","0.25%"
"08/16/2022","3,392.70","3,411.00","3,414.85","3,387.50","839.94K","-0.26%"
"08/12/2022","3,401.55","3,419.00","3,419.00","3,381.25","1.47M","-0.61%"
"08/11/2022","3,422.50","3,400.00","3,428.70","3,375.05","1.45M","2.03%"
"08/10/2022","3,354.25","3,385.00","3,385.00","3,335.00","1.88M","-0.60%"
"08/08/2022","3,374.45","3,365.00","3,378.90","3,336.00","1.07M","0.28%"
"08/05/2022","3,365.05","3,361.20","3,377.00","3,355.00","1.11M","0.30%"
"08/04/2022","3,354.95","3,350.00","3,387.90","3,307.35","2.15M","0.46%"
"08/03/2022","3,339.50","3,280.00","3,349.00","3,277.05","2.90M","1.45%"
"08/02/2022","3,291.80","3,290.00","3,312.90","3,271.65","1.27M","-0.21%"
"08/01/2022","3,298.80","3,327.00","3,327.00","3,271.00","1.31M","-0.09%"
"07/29/2022","3,301.90","3,290.00","3,317.30","3,275.00","2.43M","1.27%"
"07/28/2022","3,260.50","3,216.00","3,264.00","3,201.65","2.11M","2.25%"
"07/27/2022","3,188.85","3,115.00","3,194.10","3,110.00","1.39M","2.34%"
"07/26/2022","3,115.90","3,164.70","3,168.90","3,096.50","2.64M","-1.61%"
"07/25/2022","3,166.75","3,165.00","3,186.45","3,149.10","1.80M","-0.13%"
"07/22/2022","3,171.00","3,185.00","3,197.00","3,143.50","2.08M","-0.20%"
"07/21/2022","3,177.30","3,167.00","3,184.00","3,144.05","2.42M","0.39%"
"07/20/2022","3,164.80","3,107.80","3,171.95","3,098.05","3.40M","2.95%"
"07/19/2022","3,074.25","3,030.05","3,078.95","3,030.05","1.87M","0.35%"
"07/18/2022","3,063.50","3,023.00","3,076.95","3,014.30","3.20M","2.30%"
"07/15/2022","2,994.60","3,018.55","3,028.90","2,953.00","4.57M","-0.14%"
"07/14/2022","2,998.75","3,056.00","3,057.00","2,967.00","4.76M","-1.32%"
"07/13/2022","3,038.75","3,104.00","3,110.00","3,035.00","3.86M","-1.49%"
"07/12/2022","3,084.70","3,114.90","3,136.20","3,080.25","3.73M","-0.93%"
"07/11/2022","3,113.80","3,206.15","3,225.00","3,106.00","6.97M","-4.64%"
"07/08/2022","3,265.45","3,300.00","3,305.00","3,250.00","2.14M","-0.68%"
"07/07/2022","3,287.85","3,271.00","3,319.40","3,265.05","1.99M","0.83%"
"07/06/2022","3,260.75","3,218.50","3,268.50","3,202.25","2.18M","1.38%"
"07/05/2022","3,216.30","3,255.00","3,272.00","3,206.95","2.17M","-0.58%"
"07/04/2022","3,235.05","3,312.00","3,317.95","3,225.05","2.62M","-2.41%"
"07/01/2022","3,315.10","3,260.00","3,333.00","3,252.05","1.50M","1.47%"
"06/30/2022","3,267.10","3,272.00","3,310.90","3,255.00","2.72M","-0.71%"
"06/29/2022","3,290.50","3,271.00","3,333.00","3,271.00","2.13M","-0.83%"
"06/28/2022","3,318.15","3,307.00","3,330.00","3,272.60","1.40M","0.10%"
"06/27/2022","3,314.70","3,350.00","3,362.90","3,306.50","2.04M","0.66%"
"06/24/2022","3,293.10","3,339.00","3,345.00","3,277.50","2.13M","-0.47%"
"06/23/2022","3,308.80","3,222.95","3,318.00","3,222.95","3.69M","2.66%"
"06/22/2022","3,222.95","3,199.90","3,250.55","3,183.00","3.34M","0.34%"
"06/21/2022","3,211.95","3,130.00","3,237.75","3,125.40","2.96M","3.20%"
"06/20/2022","3,112.40","3,094.00","3,138.75","3,069.00","1.50M","0.76%"
"06/17/2022","3,088.90","3,092.00","3,118.75","3,023.85","5.24M","-1.69%"
"06/16/2022","3,142.00","3,240.00","3,244.85","3,133.05","2.03M","-2.01%"
"06/15/2022","3,206.30","3,218.50","3,234.00","3,201.00","1.40M","-0.13%"
"06/14/2022","3,210.55","3,190.00","3,238.90","3,174.70","2.61M","-0.28%"
"06/13/2022","3,219.60","3,290.00","3,293.00","3,192.45","3.03M","-4.18%"
"06/10/2022","3,359.90","3,382.00","3,393.00","3,352.00","1.53M","-1.96%"
"06/09/2022","3,427.10","3,385.00","3,437.00","3,353.10","1.28M","0.67%"
"06/08/2022","3,404.15","3,380.15","3,413.95","3,346.50","2.19M","1.23%"
"06/07/2022","3,362.70","3,401.05","3,418.85","3,356.00","2.31M","-1.99%"
"06/06/2022","3,430.95","3,418.00","3,453.00","3,377.15","1.08M","-0.27%"
"06/03/2022","3,440.15","3,459.40","3,477.30","3,431.20","1.91M","0.50%"
"06/02/2022","3,423.00","3,355.00","3,432.00","3,346.30","2.66M","2.02%"
"06/01/2022","3,355.20","3,388.00","3,388.00","3,340.05","1.49M","-0.27%"
"05/31/2022","3,364.35","3,354.15","3,383.40","3,325.00","4.84M","-0.32%"
"05/30/2022","3,375.25","3,297.00","3,386.60","3,286.35","2.09M","3.49%"
"05/27/2022","3,261.30","3,253.20","3,278.90","3,229.20","3.10M","1.06%"
"05/26/2022","3,226.95","3,191.00","3,241.50","3,180.55","2.81M","1.87%"
"05/25/2022","3,167.65","3,292.85","3,292.85","3,154.05","3.55M","-3.66%"
"05/24/2022","3,288.00","3,315.15","3,324.85","3,275.60","1.71M","-1.02%"
"05/23/2022","3,321.75","3,304.80","3,338.90","3,267.00","2.29M","0.87%"
"05/20/2022","3,293.00","3,310.00","3,313.90","3,270.05","3.07M","0.95%"
"05/19/2022","3,261.95","3,397.00","3,405.00","3,230.00","4.64M","-5.42%"
"05/18/2022","3,448.80","3,465.00","3,495.00","3,443.05","1.87M","-0.08%"
"05/17/2022","3,451.60","3,370.00","3,467.00","3,350.40","1.75M","2.22%"
"05/16/2022","3,376.80","3,415.00","3,430.00","3,366.60","1.20M","-1.12%"
"05/13/2022","3,414.90","3,435.00","3,439.90","3,382.15","2.19M","0.18%"
"05/12/2022","3,408.65","3,378.00","3,449.70","3,350.10","2.81M","-0.10%"
"05/11/2022","3,412.00","3,435.00","3,448.45","3,382.15","1.84M","-0.78%"
"05/10/2022","3,438.75","3,434.00","3,464.80","3,422.00","1.62M","-0.18%"
"05/09/2022","3,445.10","3,398.00","3,456.00","3,346.85","2.48M","0.36%"
"05/06/2022","3,432.60","3,459.00","3,474.50","3,424.50","2.01M","-2.30%"
"05/05/2022","3,513.40","3,512.10","3,533.00","3,485.35","1.61M","0.97%"
"05/04/2022","3,479.75","3,538.50","3,545.45","3,465.30","2.31M","-1.77%"
"05/02/2022","3,542.40","3,519.90","3,547.95","3,492.75","1.32M","-0.12%"
"04/29/2022","3,546.70","3,597.00","3,623.25","3,536.85","2.05M","-1.05%"
"04/28/2022","3,584.30","3,588.00","3,604.40","3,538.05","1.70M","0.65%"
"04/27/2022","3,561.20","3,546.00","3,568.45","3,506.30","1.73M","0.42%"
"04/26/2022","3,546.30","3,575.15","3,587.90","3,518.15","1.94M","-0.05%"
"04/25/2022","3,548.20","3,558.00","3,584.00","3,533.10","1.96M","-1.78%"
"04/22/2022","3,612.55","3,581.10","3,617.00","3,571.50","1.58M","-0.44%"
"04/21/2022","3,628.65","3,580.00","3,644.00","3,567.40","2.28M","2.02%"
"04/20/2022","3,556.80","3,500.00","3,569.15","3,480.00","2.64M","2.45%"
"04/19/2022","3,471.90","3,550.00","3,563.55","3,439.15","3.17M","-1.59%"
"04/18/2022","3,528.05","3,610.00","3,610.00","3,522.50","3.82M","-3.66%"
"04/13/2022","3,661.95","3,707.00","3,709.85","3,655.55","1.62M","-0.79%"
"04/12/2022","3,691.10","3,683.00","3,739.00","3,648.35","4.48M","-0.14%"
"04/11/2022","3,696.40","3,690.00","3,712.35","3,656.10","2.29M","0.29%"
"04/08/2022","3,685.65","3,690.00","3,705.00","3,642.50","2.30M","0.04%"
"04/07/2022","3,684.15","3,745.50","3,745.50","3,679.00","2.49M","-1.90%"
"04/06/2022","3,755.35","3,809.30","3,809.30","3,731.15","2.05M","-1.56%"
"04/05/2022","3,814.80","3,772.00","3,835.60","3,772.00","2.31M","1.18%"
"04/04/2022","3,770.35","3,762.00","3,780.00","3,737.10","1.47M","0.31%"
"04/01/2022","3,758.75","3,748.00","3,763.00","3,728.05","1.39M","0.50%"
"03/31/2022","3,739.95","3,740.00","3,754.65","3,720.20","2.17M","0.23%"
"03/30/2022","3,731.55","3,738.00","3,738.00","3,706.20","1.58M","0.71%"
"03/29/2022","3,705.35","3,694.75","3,722.00","3,691.00","2.69M","-0.06%"
"03/28/2022","3,707.70","3,695.00","3,713.00","3,661.20","1.76M","0.01%"
"03/25/2022","3,707.45","3,759.90","3,779.50","3,672.00","1.69M","-1.13%"
"03/24/2022","3,749.85","3,700.00","3,758.20","3,695.00","1.88M","1.01%"
"03/23/2022","3,712.40","3,708.00","3,729.80","3,690.00","1.60M","0.31%"
"03/22/2022","3,700.95","3,640.00","3,711.00","3,625.00","2.91M","2.05%"
"03/21/2022","3,626.70","3,696.00","3,713.95","3,615.00","2.41M","-1.25%"
"03/17/2022","3,672.75","3,696.60","3,710.00","3,660.30","3.60M","0.46%"
"03/16/2022","3,655.90","3,640.50","3,668.00","3,616.25","3.09M","1.73%"
"03/15/2022","3,593.90","3,659.00","3,659.00","3,585.40","3.65M","-1.35%"
"03/14/2022","3,643.00","3,580.00","3,648.35","3,580.00","1.77M","1.22%"
"03/11/2022","3,599.15","3,603.25","3,639.85","3,592.85","1.62M","-0.60%"
"03/10/2022","3,620.95","3,684.00","3,684.00","3,615.00","2.01M","-0.32%"
"03/09/2022","3,632.60","3,605.00","3,654.00","3,597.05","2.72M","0.91%"
"03/08/2022","3,599.95","3,460.00","3,609.00","3,460.00","3.30M","3.30%"
"03/07/2022","3,484.90","3,450.00","3,548.00","3,431.55","3.05M","-1.12%"
"03/04/2022","3,524.35","3,501.50","3,561.20","3,487.05","2.37M","-0.57%"
"03/03/2022","3,544.40","3,562.85","3,578.60","3,530.10","1.93M","-0.05%"
"03/02/2022","3,546.15","3,552.50","3,571.95","3,506.00","2.76M","-0.23%"
"02/28/2022","3,554.20","3,490.00","3,563.75","3,455.90","3.29M","0.95%"
"02/25/2022","3,520.75","3,468.00","3,530.00","3,462.00","2.55M","3.50%"
"02/24/2022","3,401.65","3,474.00","3,483.85","3,391.10","5.04M","-4.55%"
"02/23/2022","3,563.80","3,611.00","3,622.90","3,555.65","2.43M","-0.63%"
"02/22/2022","3,586.40","3,650.00","3,667.90","3,570.00","5.41M","-3.58%"
"02/21/2022","3,719.40","3,810.00","3,827.80","3,705.55","7.47M","-1.96%"
"02/18/2022","3,793.90","3,769.00","3,815.95","3,757.60","3.69M","0.26%"
"02/17/2022","3,784.20","3,825.00","3,835.00","3,779.00","3.13M","-0.76%"
"02/16/2022","3,813.10","3,844.00","3,854.10","3,806.00","3.26M","-0.12%"
"02/15/2022","3,817.80","3,786.00","3,835.00","3,748.00","3.93M","2.25%"
"02/14/2022","3,733.75","3,724.00","3,793.25","3,710.00","5.95M","1.05%"
"02/11/2022","3,694.95","3,752.50","3,752.50","3,690.00","3.85M","-2.00%"
"02/10/2022","3,770.35","3,789.80","3,789.80","3,758.00","2.11M","0.26%"
"02/09/2022","3,760.55","3,750.00","3,777.95","3,746.10","1.64M","0.46%"
"02/08/2022","3,743.45","3,791.55","3,799.70","3,721.00","2.95M","-0.94%"
"02/07/2022","3,779.00","3,791.00","3,831.80","3,756.15","1.92M","-0.94%"
"02/04/2022","3,814.90","3,815.30","3,824.70","3,769.00","2.31M","-0.25%"
"02/03/2022","3,824.60","3,851.00","3,882.50","3,816.05","1.96M","-0.82%"
"02/02/2022","3,856.20","3,827.90","3,864.00","3,800.65","1.98M","1.46%"
"02/01/2022","3,800.65","3,770.00","3,808.00","3,736.40","2.11M","1.72%"
"01/31/2022","3,736.25","3,749.00","3,758.00","3,721.40","2.74M","1.25%"
"01/28/2022","3,690.05","3,646.00","3,729.80","3,646.00","3.14M","1.12%"
"01/27/2022","3,649.25","3,731.00","3,733.40","3,625.10","5.72M","-3.20%"
"01/25/2022","3,769.90","3,769.50","3,809.40","3,722.20","3.33M","-0.04%"
"01/24/2022","3,771.35","3,840.00","3,849.65","3,740.10","3.26M","-1.62%"
"01/21/2022","3,833.50","3,807.00","3,851.55","3,771.10","3.11M","0.18%"
"01/20/2022","3,826.55","3,910.00","3,920.00","3,811.00","6.18M","-2.25%"
"01/19/2022","3,914.65","4,012.00","4,012.00","3,910.50","3.10M","-1.90%"
"01/18/2022","3,990.60","4,033.95","4,041.70","3,980.00","2.39M","-0.71%"
"01/17/2022","4,019.15","3,992.70","4,043.00","3,962.30","3.44M","1.29%"
"01/14/2022","3,968.15","3,877.85","3,977.00","3,860.05","3.35M","1.80%"
"01/13/2022","3,897.90","3,918.00","3,923.00","3,857.00","6.68M","0.98%"
"01/12/2022","3,859.90","3,925.00","3,929.00","3,836.55","3.20M","-1.43%"
"01/11/2022","3,915.90","3,856.00","3,925.00","3,856.00","1.91M","0.93%"
"01/10/2022","3,879.85","3,978.00","3,978.00","3,861.00","3.94M","0.68%"
"01/07/2022","3,853.50","3,820.00","3,864.90","3,796.40","2.46M","1.21%"
"01/06/2022","3,807.45","3,812.00","3,835.00","3,772.00","1.81M","-1.39%"
"01/05/2022","3,860.95","3,865.00","3,870.00","3,812.40","1.73M","-0.61%"
"01/04/2022","3,884.75","3,831.10","3,889.15","3,811.70","2.49M","1.75%"
"01/03/2022","3,817.75","3,750.00","3,830.00","3,745.00","2.35M","2.12%"
"12/31/2021","3,738.35","3,742.80","3,760.00","3,731.30","1.21M","0.12%"
"12/30/2021","3,733.75","3,681.35","3,740.00","3,680.00","1.97M","1.06%"
"12/29/2021","3,694.70","3,692.25","3,719.95","3,685.00","1.46M","-0.32%"
"12/28/2021","3,706.55","3,710.00","3,725.00","3,693.85","1.46M","0.28%"
"12/27/2021","3,696.10","3,671.00","3,700.00","3,653.10","1.53M","0.69%"
"12/24/2021","3,670.90","3,685.00","3,705.00","3,644.80","2.21M","0.22%"
"12/23/2021","3,662.70","3,648.00","3,670.50","3,630.00","1.79M","0.88%"
"12/22/2021","3,630.75","3,624.00","3,636.80","3,606.25","1.22M","0.62%"
"12/21/2021","3,608.30","3,582.65","3,641.20","3,566.40","2.34M","1.45%"
"12/20/2021","3,556.90","3,589.00","3,606.00","3,510.15","2.31M","-0.77%"
"12/17/2021","3,584.35","3,602.50","3,651.35","3,573.70","4.33M","0.08%"
"12/16/2021","3,581.60","3,582.00","3,608.45","3,570.00","2.07M","0.32%"
"12/15/2021","3,570.35","3,620.00","3,623.00","3,558.15","1.60M","-1.47%"
